idx,label,nov_score
1971,NG_062442.1,-0.1596750099018837
746,NG_061034.1,-0.1596772977190426
1402,NG_063531.1,-0.15985090136397428
291,NG_065156.1,-0.15991915121621775
1397,NG_061040.1,-0.1599666858517913
428,NG_061105.1,-0.15999885563850413
1440,NG_063531.1,-0.16017573397723484
1446,NG_063531.1,-0.16017573397723484
1693,NG_063104.1,-0.16036524622013065
357,NG_061032.1,-0.16042544584859703
1497,NG_063532.1,-0.1605387396865754
1217,NG_070788.1,-0.16057305301922697
546,NG_062140.1,-0.1605860817317275
1972,NG_062442.1,-0.1607504514680203
1521,NG_061036.1,-0.1609842797440897
179,NG_063110.1,-0.16104072801849556
891,NG_063102.1,-0.16106083422701845
39,NG_065155.1,-0.1611966862095644
1411,NG_063531.1,-0.1612270046274049
1445,NG_063531.1,-0.16143545736390003
2040,NG_017185.1,-0.16147247822471694
1729,NG_063108.1,-0.16159923644452173
687,NG_063524.1,-0.16169732700793815
1048,NG_065157.1,-0.16180566718445893
2035,NG_017185.1,-0.16183511074457185
946,NG_065802.1,-0.1618664775515321
706,NG_061034.1,-0.16201545067974088
2030,NG_017185.1,-0.1621020039008927
282,NG_065156.1,-0.16214993716649279
1940,NG_061300.1,-0.16229207682725322
1767,NG_063107.1,-0.16229207682725322
491,NG_062443.1,-0.16230514531678608
2019,NG_017185.1,-0.16231394144282857
1211,NG_070788.1,-0.1623160844741584
720,NG_061034.1,-0.16232523462288534
1561,NG_061037.1,-0.162399213898747
1890,NG_065159.1,-0.16245331065995194
608,NG_063522.1,-0.16256169585321661
294,NG_065156.1,-0.16257710254015656
880,NG_063102.1,-0.16261554505291942
619,NG_063522.1,-0.16265606462052562
1829,NG_070799.1,-0.1626716711209788
1448,NG_063531.1,-0.16283298358070447
284,NG_065156.1,-0.16287069527632142
1379,NG_061040.1,-0.16294654085106908
629,NG_063522.1,-0.1630060471311396
1578,NG_061037.1,-0.16301815074353004
997,NG_065154.1,-0.1630187546770403
337,NG_061033.1,-0.16302691266185448
1560,NG_061037.1,-0.16304603502078285
1704,NG_063108.1,-0.16307283091417724
1861,NG_065159.1,-0.1631814250617059
1034,NG_065157.1,-0.16318772622320776
815,NG_063101.1,-0.16322541999383455
1798,NG_063107.1,-0.16323373567262545
681,NG_063524.1,-0.1632677312404865
1665,NG_063104.1,-0.16330365863686297
1449,NG_063531.1,-0.16330855644242082
1690,NG_063104.1,-0.16339703101150854
1229,NG_070788.1,-0.16340648752132458
899,NG_063102.1,-0.1634637206000638
1237,NG_070788.1,-0.16349085178385742
547,NG_062140.1,-0.16351458689614767
1686,NG_063104.1,-0.16382966122602005
1768,NG_063107.1,-0.1638361005751522
128,NG_062683.1,-0.16386364234026202
239,NG_063111.1,-0.16392858185723597
989,NG_065154.1,-0.1639448220262394
1946,NG_061300.1,-0.16400775202033324
1471,NG_063532.1,-0.1640133982630923
807,NG_063101.1,-0.1640939923399164
333,NG_061033.1,-0.16446693771999055
329,NG_061033.1,-0.16451738191196247
1192,NG_062444.1,-0.16454868461934408
603,NG_063522.1,-0.1646916457720055
364,NG_061032.1,-0.1647388020964941
522,NG_062140.1,-0.16474152395764424
1008,NG_065157.1,-0.16485219620693758
727,NG_061034.1,-0.16490468181385676
1253,NG_063529.1,-0.16490546306802017
1464,NG_063532.1,-0.16490546306802017
1515,NG_061036.1,-0.16504559565924842
634,NG_063522.1,-0.1650680837120782
1683,NG_063104.1,-0.16508635712801267
2036,NG_017185.1,-0.16513969384950444
354,NG_061032.1,-0.16514168780178173
1404,NG_063531.1,-0.16520404524220822
1262,NG_063529.1,-0.16520538569242782
2025,NG_017185.1,-0.16539739787430935
7,NG_065155.1,-0.1655871259454758
1969,NG_062442.1,-0.16570358781699485
1573,NG_061037.1,-0.16581810616966153
829,NG_063101.1,-0.1658706692169699
1350,NG_061040.1,-0.1660103030939309
1577,NG_061037.1,-0.1664684214225144
560,NG_063521.1,-0.16658943868226578
70,NG_065153.1,-0.16660774926271665
934,NG_065802.1,-0.16668026955969073
335,NG_061033.1,-0.16670558011264985
632,NG_063522.1,-0.16672053546599425
1736,NG_063108.1,-0.16672095689695887
1748,NG_063108.1,-0.16680307036957437
1248,NG_070788.1,-0.1668525524842685
1645,NG_063105.1,-0.16692534590191999
1503,NG_061036.1,-0.16705962471829833
814,NG_063101.1,-0.16706494416363765
433,NG_061105.1,-0.16716995423036346
660,NG_063524.1,-0.16718253634996738
350,NG_061032.1,-0.1672231394885002
761,NG_062141.1,-0.16731390178339772
36,NG_065155.1,-0.16736896251837002
1044,NG_065157.1,-0.16737385725500048
1553,NG_061037.1,-0.16740643332115035
1257,NG_063529.1,-0.16767107145994142
177,NG_063110.1,-0.16772764266422213
1652,NG_063104.1,-0.16773062980996045
856,NG_063102.1,-0.16794286683198612
1795,NG_063107.1,-0.1679788658822411
377,NG_061032.1,-0.16798494776741874
1804,NG_070799.1,-0.1680042613611309
1821,NG_070799.1,-0.1680042613611309
871,NG_063102.1,-0.1680390992379276
258,NG_065156.1,-0.16809513465675208
273,NG_065156.1,-0.16811537117111364
120,NG_062683.1,-0.1681700290343553
1202,NG_070788.1,-0.16822155379858084
1832,NG_070799.1,-0.16824051253568406
1234,NG_070788.1,-0.168340679590339
1932,NG_061300.1,-0.16840873120165734
1360,NG_061040.1,-0.16841883931641383
538,NG_062140.1,-0.16848568839549122
1354,NG_061040.1,-0.16850436102037902
1508,NG_061036.1,-0.16851307211312677
1308,NG_063530.1,-0.1685235507465671
602,NG_063522.1,-0.1685752686713517
316,NG_061033.1,-0.1685916784291372
1299,NG_063529.1,-0.16859176501640682
1230,NG_070788.1,-0.16875118881807677
417,NG_061105.1,-0.16879632250125476
1460,NG_063532.1,-0.1688641213026228
345,NG_061033.1,-0.16890348538551153
745,NG_061034.1,-0.16913066790009867
444,NG_061105.1,-0.16917636754259086
1782,NG_063107.1,-0.1691764431450546
881,NG_063102.1,-0.16918075829011042
311,NG_061033.1,-0.1692584025128197
811,NG_063101.1,-0.16933880725997863
937,NG_065802.1,-0.16937790005547737
1097,NG_065803.1,-0.16948532710455882
819,NG_063101.1,-0.16955846014090675
731,NG_061034.1,-0.16964702306548862
461,NG_062443.1,-0.16968197858972728
1438,NG_063531.1,-0.16975106674754858
1981,NG_062442.1,-0.16987639186517223
1428,NG_063531.1,-0.17002043093560554
1875,NG_065159.1,-0.17009245193897732
1721,NG_063108.1,-0.17009245193897732
395,NG_061032.1,-0.17024266092022294
169,NG_063110.1,-0.17026612323618168
1133,NG_065158.1,-0.1703033360398465
1801,NG_070799.1,-0.17031121524879733
1437,NG_063531.1,-0.17031608513884067
667,NG_063524.1,-0.1704228943946578
478,NG_062443.1,-0.17045122052820355
1376,NG_061040.1,-0.1704606525659163
1716,NG_063108.1,-0.17046483494032466
1067,NG_065803.1,-0.17046483494032466
1589,NG_061037.1,-0.17053265379103838
1844,NG_070799.1,-0.17066667180743644
875,NG_063102.1,-0.1707317886521651
130,NG_062683.1,-0.17078557925917048
1992,NG_062442.1,-0.17079315295848674
1819,NG_070799.1,-0.170930554713213
349,NG_061033.1,-0.17094810118654696
901,NG_065802.1,-0.1710425449739485
623,NG_063522.1,-0.17105606468882906
593,NG_063521.1,-0.17106577406271772
949,NG_065802.1,-0.17109769905386069
1316,NG_063530.1,-0.17110688691660653
78,NG_065153.1,-0.17112650622757974
1564,NG_061037.1,-0.1713018781316153
1528,NG_061036.1,-0.1715521844055759
1837,NG_070799.1,-0.17166253440757423
140,NG_062683.1,-0.17168180484725276
255,NG_065156.1,-0.17184972121870967
1000,NG_065157.1,-0.1718762994633185
1319,NG_063530.1,-0.1718848285587059
1112,NG_065158.1,-0.17195970273049255
1799,NG_063107.1,-0.17199590336227533
201,NG_063111.1,-0.1720002098045254
277,NG_065156.1,-0.17205405520506528
865,NG_063102.1,-0.17216746149060908
41,NG_065155.1,-0.17217096672275606
992,NG_065154.1,-0.17217134078296736
1121,NG_065158.1,-0.17218230766788606
1148,NG_065158.1,-0.17218230766788606
1174,NG_062444.1,-0.17220585321796816
883,NG_063102.1,-0.1722128984171526
1218,NG_070788.1,-0.17226930380729594
2013,NG_017185.1,-0.17238271182584997
1797,NG_063107.1,-0.172482570394013
231,NG_063111.1,-0.17256067845013395
1636,NG_063105.1,-0.17260476728097524
1231,NG_070788.1,-0.1726708899060697
1918,NG_061300.1,-0.17272931940785685
1759,NG_063107.1,-0.17277789543549443
1532,NG_061036.1,-0.1729217831454392
1210,NG_070788.1,-0.17299167168050583
1077,NG_065803.1,-0.1730107273749053
393,NG_061032.1,-0.17302559407580886
1155,NG_062444.1,-0.17307583287938239
862,NG_063102.1,-0.1731568299861888
174,NG_063110.1,-0.1733255788119457
1385,NG_061040.1,-0.17342879665251287
2039,NG_017185.1,-0.1734468781611747
1452,NG_063532.1,-0.17361447706221644
1373,NG_061040.1,-0.1736327720509821
853,NG_063102.1,-0.17369957897213611
1266,NG_063529.1,-0.17376526053539965
1417,NG_063531.1,-0.173801303404856
920,NG_065802.1,-0.1738584936155388
612,NG_063522.1,-0.1739432336065737
1054,NG_065803.1,-0.1742289053487543
697,NG_063524.1,-0.17441601119891553
1431,NG_063531.1,-0.1744265507000109
56,NG_065153.1,-0.1744356455289598
1622,NG_063105.1,-0.17448725927696324
1898,NG_065159.1,-0.1744916748923352
466,NG_062443.1,-0.17452279335340393
1522,NG_061036.1,-0.17453732232332914
783,NG_062141.1,-0.174541037909402
707,NG_061034.1,-0.17465312605027855
1015,NG_065157.1,-0.1746727847843087
562,NG_063521.1,-0.17469016225561557
2049,NG_017185.1,-0.17470698206963703
1377,NG_061040.1,-0.17475926674107128
748,NG_061034.1,-0.1749190969221009
1269,NG_063529.1,-0.17496244089362656
1490,NG_063532.1,-0.17496244089362656
1439,NG_063531.1,-0.17497600761902338
1016,NG_065157.1,-0.17505141431708843
167,NG_063110.1,-0.17505662368261132
1442,NG_063531.1,-0.17506131203521325
1651,NG_063104.1,-0.17510469670533907
935,NG_065802.1,-0.17515703224665025
1877,NG_065159.1,-0.17526973650479455
818,NG_063101.1,-0.17531916601628195
251,NG_065156.1,-0.1753437738414385
261,NG_065156.1,-0.1754624399426707
1486,NG_063532.1,-0.1755583114140331
794,NG_062141.1,-0.1755647669471611
1005,NG_065157.1,-0.17558485052091033
104,NG_062683.1,-0.17559397087910034
917,NG_065802.1,-0.17559465143747893
430,NG_061105.1,-0.17560793778666195
40,NG_065155.1,-0.17566240565574098
716,NG_061034.1,-0.17576802648202183
325,NG_061033.1,-0.17579004983030333
1634,NG_063105.1,-0.17585597754890286
2015,NG_017185.1,-0.17586766304813534
549,NG_062140.1,-0.17594143743251262
420,NG_061105.1,-0.17595229568247656
2020,NG_017185.1,-0.1759630028338952
804,NG_063101.1,-0.1760913735805511
956,NG_065154.1,-0.17612264571878916
1500,NG_061036.1,-0.17618779515946564
1525,NG_061036.1,-0.17625302338019916
1488,NG_063532.1,-0.1762547780695759
2014,NG_017185.1,-0.17626211902101063
359,NG_061032.1,-0.176295391737606
83,NG_065153.1,-0.17630591228655335
668,NG_063524.1,-0.17631577875484888
460,NG_062443.1,-0.17631656553509184
1709,NG_063108.1,-0.17631656553509184
1087,NG_065803.1,-0.1763342695642744
158,NG_063110.1,-0.17634251839165987
81,NG_065153.1,-0.17634805804455717
1495,NG_063532.1,-0.17635466926991328
338,NG_061033.1,-0.1764029146442262
1386,NG_061040.1,-0.176441530811974
998,NG_065154.1,-0.17655346012381418
34,NG_065155.1,-0.1765777677826944
617,NG_063522.1,-0.1767204986345815
1426,NG_063531.1,-0.17679459990446222
1461,NG_063532.1,-0.17684807654058682
424,NG_061105.1,-0.1768821013440357
1925,NG_061300.1,-0.17695348664266708
388,NG_061032.1,-0.17696495025492054
1056,NG_065803.1,-0.17700564490890208
605,NG_063522.1,-0.17705456636060546
776,NG_062141.1,-0.17707832198636425
136,NG_062683.1,-0.17718389822748443
742,NG_061034.1,-0.17718511009386484
1110,NG_065158.1,-0.1773010972252118
925,NG_065802.1,-0.17743000607920878
1598,NG_061037.1,-0.1775005966458143
1483,NG_063532.1,-0.1775283082976814
1639,NG_063105.1,-0.1775394666414894
113,NG_062683.1,-0.17753947720576557
380,NG_061032.1,-0.17757901411190918
11,NG_065155.1,-0.17758008241561496
1991,NG_062442.1,-0.17758645554411606
851,NG_063102.1,-0.17759515225191547
701,NG_061034.1,-0.1775981605663141
1892,NG_065159.1,-0.17774103887889042
1206,NG_070788.1,-0.17779017620444004
1777,NG_063107.1,-0.17779913108370654
1823,NG_070799.1,-0.17780950324753708
1743,NG_063108.1,-0.17781372668374512
307,NG_061033.1,-0.17781679148059887
208,NG_063111.1,-0.17792007285615363
1120,NG_065158.1,-0.17793554943893913
1879,NG_065159.1,-0.1779606831851367
1462,NG_063532.1,-0.17796959568640414
526,NG_062140.1,-0.17814117324227086
796,NG_062141.1,-0.17822452121752091
1332,NG_063530.1,-0.17823550434190222
1708,NG_063108.1,-0.1783263630863885
1494,NG_063532.1,-0.17839016153523196
1267,NG_063529.1,-0.17839758590534838
741,NG_061034.1,-0.17845380999505966
378,NG_061032.1,-0.17845964510772272
732,NG_061034.1,-0.17848536290623007
754,NG_062141.1,-0.17850402287210743
1208,NG_070788.1,-0.17862383165886064
309,NG_061033.1,-0.17863044923788113
1600,NG_063105.1,-0.17864694237222245
895,NG_063102.1,-0.1786471068809139
604,NG_063522.1,-0.1786759947742556
1264,NG_063529.1,-0.17878973519818742
1593,NG_061037.1,-0.17882264280590876
324,NG_061033.1,-0.17892525860417258
873,NG_063102.1,-0.17899850742102175
76,NG_065153.1,-0.17902814547954166
74,NG_065153.1,-0.17902814547954166
1159,NG_062444.1,-0.17908089698765517
1363,NG_061040.1,-0.17914383775831516
1395,NG_061040.1,-0.17917000718131287
17,NG_065155.1,-0.1792126435475606
369,NG_061032.1,-0.1792329688824128
1904,NG_061300.1,-0.17932649195383688
462,NG_062443.1,-0.17932649195383688
1124,NG_065158.1,-0.17935367072607283
1401,NG_063531.1,-0.17941584926334736
1803,NG_070799.1,-0.17945223362312823
585,NG_063521.1,-0.17950771302850205
1216,NG_070788.1,-0.17950835857140868
2,NG_065155.1,-0.17951453077341412
67,NG_065153.1,-0.17951935272693803
426,NG_061105.1,-0.17953867662545403
840,NG_063101.1,-0.17955011871363907
1666,NG_063104.1,-0.17966700055406992
1273,NG_063529.1,-0.17967086498431478
1545,NG_061036.1,-0.17969437731865684
1966,NG_062442.1,-0.17977602371709506
847,NG_063101.1,-0.17982200239571333
601,NG_063522.1,-0.17982728591252867
368,NG_061032.1,-0.18000233549563194
1021,NG_065157.1,-0.18008525171008277
330,NG_061033.1,-0.18008798299807116
633,NG_063522.1,-0.18011552531311426
1800,NG_070799.1,-0.1801659505440784
1672,NG_063104.1,-0.18018899822384715
1741,NG_063108.1,-0.18018899822384715
1547,NG_061036.1,-0.18025160392725637
1140,NG_065158.1,-0.18033628070561974
501,NG_062140.1,-0.18034683960345943
308,NG_061033.1,-0.18037971287660165
1340,NG_063530.1,-0.1803876343677413
1215,NG_070788.1,-0.18041627810204058
689,NG_063524.1,-0.1804895219136345
1822,NG_070799.1,-0.180497900255644
713,NG_061034.1,-0.18057377219842374
694,NG_063524.1,-0.18058587353786681
51,NG_065153.1,-0.18059314585490682
79,NG_065153.1,-0.18065719539616304
372,NG_061032.1,-0.18066063981708963
1814,NG_070799.1,-0.18073165071104969
1539,NG_061036.1,-0.18092705465341336
1467,NG_063532.1,-0.1810605172258421
254,NG_065156.1,-0.18112428020388116
344,NG_061033.1,-0.1812376114869752
752,NG_062141.1,-0.1812462430109048
250,NG_065156.1,-0.1812953051738448
1570,NG_061037.1,-0.18130102271475673
1382,NG_061040.1,-0.1813659879181324
138,NG_062683.1,-0.18138363696412235
446,NG_061105.1,-0.18142713222416773
1100,NG_065158.1,-0.18146509553773943
1720,NG_063108.1,-0.1816257853136773
1339,NG_063530.1,-0.18168018736756758
399,NG_061032.1,-0.18175474192867147
366,NG_061032.1,-0.18181702511550962
300,NG_061033.1,-0.181877101542068
84,NG_065153.1,-0.1819200787056886
145,NG_062683.1,-0.18207084929210904
1551,NG_061037.1,-0.18213421514709693
1074,NG_065803.1,-0.1821518834819701
1815,NG_070799.1,-0.1821518834819701
403,NG_061105.1,-0.18216760309714586
142,NG_062683.1,-0.18219447297187075
493,NG_062443.1,-0.18220382717363176
968,NG_065154.1,-0.1822351166154867
523,NG_062140.1,-0.18225053354417398
690,NG_063524.1,-0.18234038751792286
1017,NG_065157.1,-0.18237463055481767
339,NG_061033.1,-0.18237666107572997
1416,NG_063531.1,-0.18239007175280675
926,NG_065802.1,-0.1824307694892086
1233,NG_070788.1,-0.18243881236992426
2008,NG_017185.1,-0.1824486851700846
1297,NG_063529.1,-0.18245656351092687
111,NG_062683.1,-0.18245971033093206
1591,NG_061037.1,-0.18251409831149829
100,NG_062683.1,-0.18251632685687047
798,NG_062141.1,-0.18274389849261152
527,NG_062140.1,-0.18293357387110526
312,NG_061033.1,-0.18296556041422268
1825,NG_070799.1,-0.18296894210569858
714,NG_061034.1,-0.18305804854413843
817,NG_063101.1,-0.18305817927849655
348,NG_061033.1,-0.18312881406596349
1312,NG_063530.1,-0.18315166754122886
1358,NG_061040.1,-0.18316202253124536
911,NG_065802.1,-0.1831911603534616
1907,NG_061300.1,-0.18319126544998743
1029,NG_065157.1,-0.1832220187376885
1450,NG_063532.1,-0.18322730213157057
2016,NG_017185.1,-0.18323781760515856
455,NG_062443.1,-0.18332475549704147
1425,NG_063531.1,-0.18339836210356747
765,NG_062141.1,-0.1834509501389145
1258,NG_063529.1,-0.18352215006957273
1346,NG_063530.1,-0.18353497532633317
102,NG_062683.1,-0.1835560889682183
101,NG_062683.1,-0.18355682979754706
1796,NG_063107.1,-0.18358432249885448
374,NG_061032.1,-0.18359721633538156
379,NG_061032.1,-0.1837500348763838
226,NG_063111.1,-0.18378050906553234
472,NG_062443.1,-0.18378931660266612
1315,NG_063530.1,-0.18391348003656366
1152,NG_062444.1,-0.1839462990337331
846,NG_063101.1,-0.183985979989022
1366,NG_061040.1,-0.183998332356352
1669,NG_063104.1,-0.18402455795460987
1724,NG_063108.1,-0.18408579628430272
1620,NG_063105.1,-0.1841002114100811
1323,NG_063530.1,-0.1841106509082478
621,NG_063522.1,-0.1841135463101422
1726,NG_063108.1,-0.1841348595812693
1244,NG_070788.1,-0.1842069412546854
524,NG_062140.1,-0.1842214926874599
1506,NG_061036.1,-0.18432680812464147
983,NG_065154.1,-0.18434181794116744
398,NG_061032.1,-0.18435512614144212
47,NG_065155.1,-0.18438139307790707
1040,NG_065157.1,-0.18442036599739026
1222,NG_070788.1,-0.18442701740689654
64,NG_065153.1,-0.18452362913152343
1749,NG_063108.1,-0.1846642701136803
1794,NG_063107.1,-0.1847098459134493
1214,NG_070788.1,-0.184711180767415
1468,NG_063532.1,-0.18479096932926792
1513,NG_061036.1,-0.1848291175651111
1747,NG_063108.1,-0.1848752467695915
828,NG_063101.1,-0.18491231593093604
57,NG_065153.1,-0.18498299622075726
132,NG_062683.1,-0.1850960892549499
1698,NG_063104.1,-0.18521951227126532
1763,NG_063107.1,-0.18523337939193024
268,NG_065156.1,-0.18523513007196357
1294,NG_063529.1,-0.18526574098912096
2028,NG_017185.1,-0.1852891422312417
962,NG_065154.1,-0.18529747365640442
1012,NG_065157.1,-0.18529751274508582
1277,NG_063529.1,-0.18532069752610875
809,NG_063101.1,-0.18535500253541387
1265,NG_063529.1,-0.1853679348988284
4,NG_065155.1,-0.18537361945561392
1301,NG_063530.1,-0.18539949560827423
1232,NG_070788.1,-0.18540275690196273
622,NG_063522.1,-0.1854231636368449
1534,NG_061036.1,-0.1855009385829105
1391,NG_061040.1,-0.1855967773516385
550,NG_063521.1,-0.18564811265169578
1550,NG_061037.1,-0.18565965776118037
1326,NG_063530.1,-0.18572212728865156
957,NG_065154.1,-0.18579889656971482
577,NG_063521.1,-0.18590038900564354
1658,NG_063104.1,-0.18596140608816208
1676,NG_063104.1,-0.18598595174851174
1703,NG_063108.1,-0.18604758699130136
1154,NG_062444.1,-0.18607276195301115
768,NG_062141.1,-0.1861044903636409
1962,NG_062442.1,-0.1861098167676939
266,NG_065156.1,-0.18616868628891714
897,NG_063102.1,-0.1862040582014996
1858,NG_065159.1,-0.1862771303153105
33,NG_065155.1,-0.18643799781397197
1143,NG_065158.1,-0.1865666464226987
1387,NG_061040.1,-0.18660085120889258
397,NG_061032.1,-0.18662565013897725
468,NG_062443.1,-0.18668258906048663
73,NG_065153.1,-0.18668909857081767
2002,NG_017185.1,-0.1868783158103779
712,NG_061034.1,-0.18690250425959426
1057,NG_065803.1,-0.1869073556293871
1770,NG_063107.1,-0.18690948723613798
147,NG_062683.1,-0.18691147556626564
2001,NG_017185.1,-0.1870767356650085
1478,NG_063532.1,-0.1870872979193926
474,NG_062443.1,-0.18710184878552927
1065,NG_065803.1,-0.18720783992197165
663,NG_063524.1,-0.18726626893495213
1585,NG_061037.1,-0.1873178164701662
864,NG_063102.1,-0.18733393024199912
19,NG_065155.1,-0.18739095239549947
657,NG_063524.1,-0.18742343971880443
529,NG_062140.1,-0.18749242935584343
1285,NG_063529.1,-0.18758175730321147
1700,NG_063108.1,-0.18762829885175847
1678,NG_063104.1,-0.1876480068868428
66,NG_065153.1,-0.1879314812710733
1368,NG_061040.1,-0.1879373537957464
1393,NG_061040.1,-0.18798009102349117
1670,NG_063104.1,-0.18799476704810347
116,NG_062683.1,-0.18804354204960844
685,NG_063524.1,-0.18809469898301834
574,NG_063521.1,-0.18811587421691556
582,NG_063521.1,-0.18811587421691556
1055,NG_065803.1,-0.18816685760959923
1394,NG_061040.1,-0.1882014042989445
1621,NG_063105.1,-0.1883994519684099
144,NG_062683.1,-0.18840236882635403
588,NG_063521.1,-0.18863878618639202
950,NG_065154.1,-0.18866985317504842
2005,NG_017185.1,-0.18880674699955918
1314,NG_063530.1,-0.18881319713023492
777,NG_062141.1,-0.18882558934507981
1001,NG_065157.1,-0.18883876888771328
135,NG_062683.1,-0.18897702174781983
806,NG_063101.1,-0.189042945550787
434,NG_061105.1,-0.1891098303873418
1302,NG_063530.1,-0.18911423477532596
676,NG_063524.1,-0.18912146487965742
908,NG_065802.1,-0.18917073644973303
1209,NG_070788.1,-0.18921686072400373
695,NG_063524.1,-0.18927985353661447
1371,NG_061040.1,-0.18933333987749812
361,NG_061032.1,-0.18936179290320182
1789,NG_063107.1,-0.18944817614318682
96,NG_065153.1,-0.18948583438195088
1041,NG_065157.1,-0.1895075520509364
1362,NG_061040.1,-0.18952250092399014
874,NG_063102.1,-0.1895301653766887
1830,NG_070799.1,-0.18954249705767273
445,NG_061105.1,-0.18957557958349536
272,NG_065156.1,-0.18958426381229554
878,NG_063102.1,-0.18960220141721107
715,NG_061034.1,-0.18961072953191804
858,NG_063102.1,-0.18987854347863192
628,NG_063522.1,-0.18988151907137346
61,NG_065153.1,-0.18999418092935594
1184,NG_062444.1,-0.1901863026556463
1580,NG_061037.1,-0.19019307440192967
909,NG_065802.1,-0.19030784772153758
1388,NG_061040.1,-0.19030898182167688
738,NG_061034.1,-0.19035061037942314
1862,NG_065159.1,-0.1903806529068212
954,NG_065154.1,-0.19060585587370615
93,NG_065153.1,-0.19072296115905635
979,NG_065154.1,-0.19076228368862053
1421,NG_063531.1,-0.19076323947939638
1984,NG_062442.1,-0.19084475979549265
1130,NG_065158.1,-0.19084475979549265
1470,NG_063532.1,-0.19092351853980688
1311,NG_063530.1,-0.19097920387524348
996,NG_065154.1,-0.19100457192485215
929,NG_065802.1,-0.1910893627371078
1108,NG_065158.1,-0.1911097875339684
535,NG_062140.1,-0.1911267348457305
790,NG_062141.1,-0.19114502853827542
959,NG_065154.1,-0.19126640979802478
1529,NG_061036.1,-0.19137403453513996
672,NG_063524.1,-0.1914077957557449
1271,NG_063529.1,-0.19141797724733173
498,NG_062443.1,-0.1914739460796826
1509,NG_061036.1,-0.1914849746194784
1260,NG_063529.1,-0.19148525202166472
1831,NG_070799.1,-0.19160028955112318
1572,NG_061037.1,-0.1916523499203796
1967,NG_062442.1,-0.19167569108092164
831,NG_063101.1,-0.19168066476971218
1680,NG_063104.1,-0.1917220591749011
578,NG_063521.1,-0.19174023960429476
1052,NG_065803.1,-0.1917569516318388
653,NG_063524.1,-0.19192670004291562
1988,NG_062442.1,-0.1920261538812404
827,NG_063101.1,-0.19212350893315266
115,NG_062683.1,-0.1921419782798583
1776,NG_063107.1,-0.19229735460218733
485,NG_062443.1,-0.19238156938662943
155,NG_063110.1,-0.19243412906363405
1518,NG_061036.1,-0.19245951920769466
414,NG_061105.1,-0.1925021591819973
1558,NG_061037.1,-0.1926278737152013
834,NG_063101.1,-0.1926739404866088
736,NG_061034.1,-0.1927831922169314
973,NG_065154.1,-0.19296873622099975
1938,NG_061300.1,-0.1930708771755037
830,NG_063101.1,-0.19314815363921867
2006,NG_017185.1,-0.1931900993123159
190,NG_063110.1,-0.1932501515657064
515,NG_062140.1,-0.1932747765800834
1375,NG_061040.1,-0.1932898548409407
1163,NG_062444.1,-0.1933802938986522
127,NG_062683.1,-0.1935876760501261
884,NG_063102.1,-0.19365790012092376
903,NG_065802.1,-0.19373687890549934
1766,NG_063107.1,-0.19378296435124248
1491,NG_063532.1,-0.19389449711376783
1359,NG_061040.1,-0.1939296708366534
435,NG_061105.1,-0.19394374378471502
118,NG_062683.1,-0.19400218520997364
376,NG_061032.1,-0.19400765528529035
1599,NG_061037.1,-0.1940385956078849
948,NG_065802.1,-0.1940598759637141
1930,NG_061300.1,-0.1940982620455174
916,NG_065802.1,-0.19421388596234224
1886,NG_065159.1,-0.1942729086816669
773,NG_062141.1,-0.19427686323918325
117,NG_062683.1,-0.19434628477878318
1083,NG_065803.1,-0.19461205698980683
1582,NG_061037.1,-0.1946221210919209
654,NG_063524.1,-0.1946267771906825
2024,NG_017185.1,-0.1947780192579351
321,NG_061033.1,-0.19483505379870836
548,NG_062140.1,-0.1948703258903271
1792,NG_063107.1,-0.19496103998742043
1072,NG_065803.1,-0.19498457780431377
820,NG_063101.1,-0.1950257593229494
835,NG_063101.1,-0.19527387672796787
1131,NG_065158.1,-0.1953699870355849
1887,NG_065159.1,-0.1954232685086797
1937,NG_061300.1,-0.1954232685086797
1923,NG_061300.1,-0.19542618713018434
342,NG_061033.1,-0.19579955950725259
902,NG_065802.1,-0.1958079640528559
1576,NG_061037.1,-0.19586188779229047
313,NG_061033.1,-0.19596267398283063
332,NG_061033.1,-0.19596267398283063
1540,NG_061036.1,-0.19598562956893267
105,NG_062683.1,-0.1960396907535873
123,NG_062683.1,-0.19609325913857045
413,NG_061105.1,-0.1961060691618503
214,NG_063111.1,-0.1961328625849294
216,NG_063111.1,-0.1961328625849294
1538,NG_061036.1,-0.19619315938028803
1594,NG_061037.1,-0.19629715460658048
659,NG_063524.1,-0.19657288601479406
2032,NG_017185.1,-0.19658403915367756
497,NG_062443.1,-0.19669108489765913
711,NG_061034.1,-0.19683271616891634
838,NG_063101.1,-0.1968466582794101
1474,NG_063532.1,-0.19686492084373097
1364,NG_061040.1,-0.19689143407185167
1456,NG_063532.1,-0.19689855048070692
1275,NG_063529.1,-0.1972537320525694
1631,NG_063105.1,-0.1972960481090627
1860,NG_065159.1,-0.19770558092927087
876,NG_063102.1,-0.19801978896257644
539,NG_062140.1,-0.19803384058097423
295,NG_065156.1,-0.19805694022684633
644,NG_063522.1,-0.19811261123914048
708,NG_061034.1,-0.19813642254281444
650,NG_063524.1,-0.1983748538682552
82,NG_065153.1,-0.19837908504272267
1516,NG_061036.1,-0.1987924152128297
1380,NG_061040.1,-0.19893227788050655
606,NG_063522.1,-0.19893971631281165
319,NG_061033.1,-0.19908412975606682
